,ATL,LAX,ORD,DFW,DEN,JFK,SFO,SEA,MCO,LAS,CLT,EWR,PHX,IAH,MIA,BOS,MSP,DTW,FLL,PHL,LGA,BWI,SLC,SAN,IAD,DCA,TPA,MDW,HNL,PDX,BNA,AUS,DAL,STL,SJC,HOU,RDU,MSY,OAK,SMF,MCI,SNA,RSW,SAT,CLE,IND,PIT,SJU,CVG,CMH
BNA,0.015,0.01002150135552024,0.0057313265401514445,0.003343367299242779,0.004708095727774143,0.00435206132560531,0.0,0.0,0.003442553987099187,0.0011410208469664394,0.002260540338412639,0.0021632233336449473,0.0010475366925306161,0.0010235112648406095,0.0019904646162475464,0.0009665794147891931,0.0008952042628774424,0.0016941198466859867,0.0008383658969804618,0.002242077217911564,0.0028778162101523795,0.0012368888473403758,0.0005996541086285875,0.00059086659811162,0.0005542208095727774,0.0010821725717490886,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0004113237914241596,0.00039721417219781244,0.0,0.0003622510984388146,0.0,0.0006597176778536039,0.00032284752734411523,0.0003205571655604375,0.0,0.0,0.0002686734598485557,0.0,0.0,0.00023469196971113396,0.00045657661026456017,0.0,0.0004370384219874731,0.0,0.00020547817144993922,0.00019421333084042257
AUS,0.0175,0.01002150135552024,0.0057313265401514445,0.003343367299242779,0.0062774609703655235,0.005802748434140413,0.003884406843040105,0.0011667757315135083,0.004590071982798915,0.002282041693932879,0.002260540338412639,0.0021632233336449473,0.0031426100775918484,0.0010235112648406095,0.0,0.0009665794147891931,0.0008952042628774424,0.0008470599233429934,0.0016767317939609236,0.0014947181452743762,0.0,0.0006184444236701879,0.0005996541086285875,0.00059086659811162,0.0005542208095727774,0.0005410862858745443,0.0005104702252968122,0.0009408245302421239,0.0,0.0,0.0004170795550154249,0.0005646792968286021,0.0003771618210713285,0.0,0.0007175843694493784,0.0003298588389268019,0.0,0.000641114331120875,0.0006113863700102833,0.0003013929139010938,0.0,0.0,0.0,0.0,0.00022828830513228009,0.0,0.0,0.0,0.0,0.0
DAL,0.01,0.0,0.0,0.0,0.0,0.0,0.0012948022810133682,0.0011667757315135083,0.0,0.0,0.0,0.0,0.0,0.0010235112648406095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005996541086285875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007944283443956249,0.0007904739280199549,0.0007245021968776292,0.0,0.0006597176778536039,0.0,0.000641114331120875,0.0,0.0,0.0005373469196971114,0.0,0.0,0.0004693839394222679,0.0,0.0,0.0,0.0,0.0,0.0
STL,0.02,0.01002150135552024,0.0057313265401514445,0.005015050948864168,0.0062774609703655235,0.0014506871085351032,0.0012948022810133682,0.0023335514630270166,0.0011475179956997289,0.002282041693932879,0.002260540338412639,0.0021632233336449473,0.0031426100775918484,0.0010235112648406095,0.0019904646162475464,0.0009665794147891931,0.002685612788632327,0.00254117977002898,0.0016767317939609236,0.0029894362905487524,0.0028778162101523795,0.0012368888473403758,0.0005996541086285875,0.00059086659811162,0.0005542208095727774,0.001623258857623633,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0008341591100308498,0.0,0.000754323642142657,0.00018302292433780736,0.0,0.0003298588389268019,0.0006456950546882305,0.000641114331120875,0.0,0.0,0.0005373469196971114,0.0,0.00023553332710105637,0.0004693839394222679,0.00022828830513228009,0.0,0.0004370384219874731,0.0,0.00020547817144993922,0.00038842666168084514
SJC,0.005,0.01803870243993643,0.003820884360100963,0.003343367299242779,0.004708095727774143,0.0014506871085351032,0.0,0.0035003271945405253,0.0,0.002282041693932879,0.0,0.0,0.0031426100775918484,0.0010235112648406095,0.0,0.0009665794147891931,0.0008952042628774424,0.0,0.0,0.0,0.0,0.0,0.0005996541086285875,0.00118173319622324,0.0,0.0,0.0,0.00047041226512106195,0.0009248387398335982,0.0013728148078900626,0.0,0.00039721417219781244,0.0,0.0,0.0006105238151799501,0.0,0.0,0.0,0.0,0.0,0.0,0.00024072169767224455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.015,0.0040086005422080954,0.0,0.003343367299242779,0.0031387304851827618,0.0014506871085351032,0.0,0.0,0.0022950359913994577,0.002282041693932879,0.002260540338412639,0.0010816116668224737,0.0020950733850612323,0.0,0.0,0.0019331588295783862,0.0,0.0,0.0008383658969804618,0.0,0.0007194540525380949,0.0012368888473403758,0.0,0.00059086659811162,0.0,0.0005410862858745443,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0004170795550154249,0.0007944283443956249,0.000754323642142657,0.0003622510984388146,0.0,0.0013718968998693432,0.0006456950546882305,0.000641114331120875,0.00030569318500514163,0.0,0.0005373469196971114,0.0004814433953444891,0.0,0.0004693839394222679,0.0,0.00021893988968869777,0.00021851921099373656,0.0,0.0,0.0
RDU,0.022500000000000003,0.008017201084416191,0.0057313265401514445,0.003343367299242779,0.0015693652425913809,0.005802748434140413,0.0025896045620267365,0.0,0.003442553987099187,0.002282041693932879,0.002260540338412639,0.0010816116668224737,0.0010475366925306161,0.0010235112648406095,0.0019904646162475464,0.0019331588295783862,0.0008952042628774424,0.0008470599233429934,0.0025150976909413857,0.002242077217911564,0.0021583621576142845,0.0018553332710105636,0.0005996541086285875,0.0,0.0005542208095727774,0.0010821725717490886,0.0015314106758904365,0.0009408245302421239,0.0,0.0,0.0008341591100308498,0.0,0.0,0.0003622510984388146,0.0,0.0003298588389268019,6.588846656372491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021893988968869777,0.0004370384219874731,0.0,0.00020547817144993922,0.00019421333084042257
MSY,0.022500000000000003,0.01803870243993643,0.015283537440403852,0.010030101897728336,0.007846826212956903,0.015957558193886136,0.0012948022810133682,0.0,0.0022950359913994577,0.002282041693932879,0.002260540338412639,0.005408058334112368,0.0010475366925306161,0.004094045059362438,0.004976161540618865,0.0009665794147891931,0.002685612788632327,0.004235299616714967,0.0016767317939609236,0.0014947181452743762,0.0021583621576142845,0.0012368888473403758,0.001199308217257175,0.00118173319622324,0.0016626624287183322,0.0010821725717490886,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0004170795550154249,0.0011916425165934374,0.000754323642142657,0.0007245021968776292,0.0,0.0006597176778536039,0.0,0.00023212079819455995,0.0,0.0,0.0005373469196971114,0.0,0.0,0.0,0.00022828830513228009,0.0,0.0,0.0,0.00020547817144993922,0.0
OAK,0.0,0.006012900813312145,0.0019104421800504815,0.0016716836496213894,0.0031387304851827618,0.0014506871085351032,0.0,0.0035003271945405253,0.0,0.0034230625408993177,0.0,0.0,0.0031426100775918484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001199308217257175,0.00059086659811162,0.0,0.0,0.0,0.0009408245302421239,0.0013872581097503973,0.0013728148078900626,0.0,0.00039721417219781244,0.0,0.0,0.0,0.0003298588389268019,0.0,0.0,0.0002524628815773845,0.0,0.0002686734598485557,0.0004814433953444891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019421333084042257
SMF,0.01,0.014030101897728338,0.0019104421800504815,0.003343367299242779,0.004708095727774143,0.0014506871085351032,0.0012948022810133682,0.005833878657567543,0.0,0.002282041693932879,0.002260540338412639,0.0,0.0041901467701224646,0.0010235112648406095,0.0,0.0,0.0008952042628774424,0.0,0.0,0.0,0.0,0.0,0.0005996541086285875,0.00118173319622324,0.0005542208095727774,0.0,0.0,0.00047041226512106195,0.0004624193699167991,0.0009152098719267084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002974997030526191,0.0,0.0004814433953444891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCI,0.02,0.006012900813312145,0.0057313265401514445,0.003343367299242779,0.0062774609703655235,0.0,0.0025896045620267365,0.0035003271945405253,0.003442553987099187,0.002282041693932879,0.002260540338412639,0.0010816116668224737,0.0031426100775918484,0.0010235112648406095,0.0,0.0009665794147891931,0.002685612788632327,0.0008470599233429934,0.0008383658969804618,0.002242077217911564,0.0007194540525380949,0.0012368888473403758,0.0005996541086285875,0.00059086659811162,0.0005542208095727774,0.001623258857623633,0.0010209404505936244,0.0009408245302421239,0.0,0.0009152098719267084,0.0004170795550154249,0.0,0.000754323642142657,0.0007245021968776292,0.0,0.0003298588389268019,0.0,0.000641114331120875,0.00030569318500514163,0.0,0.0002888727877420121,0.0,0.0,0.0,0.00022828830513228009,0.00043787977937739553,0.0,0.0,0.00020547817144993922,0.0
SNA,0.01,0.0,0.0057313265401514445,0.005015050948864168,0.0062774609703655235,0.0,0.003884406843040105,0.0023335514630270166,0.0,0.002282041693932879,0.0,0.0010816116668224737,0.0041901467701224646,0.0010235112648406095,0.0,0.0,0.0008952042628774424,0.0,0.0,0.0,0.0,0.0,0.0005996541086285875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009152098719267084,0.0,0.0,0.0,0.0,0.0003587921847246892,0.0003298588389268019,0.0,0.0,0.0006113863700102833,0.0003013929139010938,0.0,0.00019764461337451006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSW,0.02,0.0,0.007641768720201926,0.003343367299242779,0.0031387304851827618,0.0014506871085351032,0.0,0.0,0.0022950359913994577,0.0,0.002260540338412639,0.0021632233336449473,0.0,0.0010235112648406095,0.0,0.0009665794147891931,0.0017904085257548848,0.0016941198466859867,0.0,0.002242077217911564,0.0014389081050761897,0.0012368888473403758,0.0,0.0,0.0,0.002164345143498177,0.0,0.0009408245302421239,0.0,0.0,0.0,0.0,0.0,0.0003622510984388146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7468226630241124e-05,0.0,0.00022828830513228009,0.00043787977937739553,0.00021851921099373656,0.0,0.00020547817144993922,0.00038842666168084514
SAT,0.0175,0.006012900813312145,0.0057313265401514445,0.003343367299242779,0.004708095727774143,0.0014506871085351032,0.0012948022810133682,0.0011667757315135083,0.003442553987099187,0.002282041693932879,0.002260540338412639,0.0010816116668224737,0.0041901467701224646,0.0010235112648406095,0.0,0.0,0.0008952042628774424,0.0008470599233429934,0.0,0.0014947181452743762,0.0,0.0012368888473403758,0.0005996541086285875,0.00059086659811162,0.0005542208095727774,0.0,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0004170795550154249,0.0,0.000754323642142657,0.0007245021968776292,0.0,0.0006597176778536039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008955933008670863,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.015,0.0020043002711040477,0.0057313265401514445,0.005015050948864168,0.004708095727774143,0.00435206132560531,0.0012948022810133682,0.0,0.0011475179956997289,0.002282041693932879,0.0033908105076189588,0.0010816116668224737,0.0010475366925306161,0.0010235112648406095,0.0019904646162475464,0.0009665794147891931,0.0017904085257548848,0.0008470599233429934,0.0008383658969804618,0.0014947181452743762,0.0014389081050761897,0.0012368888473403758,0.0,0.0,0.0005542208095727774,0.0005410862858745443,0.0005104702252968122,0.0009408245302421239,0.0,0.0,0.0008341591100308498,0.00039721417219781244,0.0,0.0003622510984388146,0.0,0.0,0.0,0.0003205571655604375,0.0,0.0,0.0002686734598485557,0.0,0.00023553332710105637,0.0,0.00022881696163439843,0.00021893988968869777,0.0,0.0,0.0,0.00019421333084042257
IND,0.022500000000000003,0.008017201084416191,0.0057313265401514445,0.003343367299242779,0.0062774609703655235,0.00435206132560531,0.0012948022810133682,0.0,0.003442553987099187,0.002282041693932879,0.002260540338412639,0.0010816116668224737,0.0031426100775918484,0.0010235112648406095,0.0019904646162475464,0.0009665794147891931,0.0008952042628774424,0.0008470599233429934,0.0008383658969804618,0.0014947181452743762,0.0007194540525380949,0.0012368888473403758,0.0005996541086285875,0.0,0.0005542208095727774,0.0010821725717490886,0.0015314106758904365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003298588389268019,0.00032284752734411523,0.0,0.0,0.0,0.0005373469196971114,0.0,0.00047106665420211275,0.0,0.00022828830513228009,0.0005133905451953914,0.0,0.0,0.0,0.0
PIT,0.0175,0.008017201084416191,0.0057313265401514445,0.005015050948864168,0.0031387304851827618,0.00435206132560531,0.0012948022810133682,0.0,0.003442553987099187,0.0011410208469664394,0.002260540338412639,0.0010816116668224737,0.0031426100775918484,0.0010235112648406095,0.0019904646162475464,0.0028997382443675794,0.0008952042628774424,0.0008470599233429934,0.0008383658969804618,0.0014947181452743762,0.0021583621576142845,0.0012368888473403758,0.0,0.0,0.0005542208095727774,0.0010821725717490886,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0004170795550154249,0.0,0.0,0.0007245021968776292,0.0,0.0003298588389268019,0.0006456950546882305,0.0,0.0,0.0,0.0,0.0,0.00023553332710105637,0.0,0.0,0.0,0.00017947796650433543,0.0,0.00020547817144993922,0.0
SJU,0.02,0.0,0.007641768720201926,0.003343367299242779,0.0,0.007253435542675516,0.0,0.0,0.004590071982798915,0.0,0.002260540338412639,0.0021632233336449473,0.0,0.0010235112648406095,0.0019904646162475464,0.0009665794147891931,0.0,0.0008470599233429934,0.003353463587921847,0.0014947181452743762,0.0,0.0006184444236701879,0.0,0.0,0.0005542208095727774,0.0005410862858745443,0.0010209404505936244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019923268796769215,0.0,0.0
CVG,0.0175,0.0020043002711040477,0.007641768720201926,0.005015050948864168,0.004708095727774143,0.00435206132560531,0.0012948022810133682,0.0,0.0011475179956997289,0.0011410208469664394,0.0033908105076189588,0.0021632233336449473,0.0,0.002047022529681219,0.0019904646162475464,0.0009665794147891931,0.0008952042628774424,0.0008470599233429934,0.0008383658969804618,0.002242077217911564,0.0007194540525380949,0.0006184444236701879,0.0005996541086285875,0.0,0.0005542208095727774,0.001623258857623633,0.0005104702252968122,0.0,0.0,0.0,0.0004170795550154249,0.0,0.0,0.0003622510984388146,0.0,0.0,0.00032284752734411523,0.0003205571655604375,0.0,0.0,0.0002686734598485557,0.0,0.00023553332710105637,0.0,0.0,0.0,0.00021851921099373656,0.0,0.00017899631785247658,0.0
CMH,0.02,0.008017201084416191,0.0057313265401514445,0.003343367299242779,0.0031387304851827618,0.00435206132560531,0.0,0.0,0.0022950359913994577,0.0011410208469664394,0.002260540338412639,0.0010816116668224737,0.0031426100775918484,0.0010235112648406095,0.0019904646162475464,0.0009665794147891931,0.0008952042628774424,0.0008470599233429934,0.0008383658969804618,0.0014947181452743762,0.0021583621576142845,0.0012368888473403758,0.0,0.0,0.0005542208095727774,0.0010821725717490886,0.0010209404505936244,0.0009408245302421239,0.0,0.0,0.0004170795550154249,0.0,0.0,0.0007245021968776292,0.0,0.0,0.00032284752734411523,0.0,0.0,0.0,0.0,0.0,0.00047106665420211275,0.0,0.00022828830513228009,0.0,0.0,0.0,0.0,0.0005217680247060221
